source,review_id,review_date,developer_response,review_description,rating,user_name,review_title,developer_response_date,thumbs_up,laguage_code,country_code
App Store,ce478df3-a162-43e2-8a3d-462e767d6286,2023-09-04 13:07:18,"{'id': 38813139, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-09-09T02:26:42Z'}",Anj susah bat,1,naonetateh,Anj susah bat daftarnya,,,id,id
App Store,56578798-7727-4123-a472-764b929537e0,2023-09-02 04:16:47,"{'id': 38813131, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-09-09T02:25:34Z'}",Selalu gabisa dibuka kalau pas mau dipake. Maksudnya apasih. Capek,1,carollsssss,Selalu gabisa dibuka,,,id,id
App Store,c112a44f-1d15-48b1-94c1-a7d6d1dae48a,2023-09-01 03:54:20,"{'id': 38813124, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-09-09T02:24:18Z'}","Baru kali ini download apk begini . Bad bgt , tiap masukin email , buat kode otp , tapi gda email masuk , sampe hapus apk nya lg , tak download lg , sama juga begitu . 
Parah bgt starbucks 👎",1,Cibi marokocan,Bad apk 👎,,,id,id
App Store,5202db08-413c-4ad3-91b5-a3d8bc54d43b,2023-09-01 03:24:03,"{'id': 38813070, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-09-09T02:14:41Z'}","Entah kenapa susah banget buat daftarin diri di aplikasi ini, smpe heran apa emg dari hpnya atau gmn tpi coba pke hp lain jg sama aja ga bisa sign up, disuruh tunggi 14 menit tpi ga nongol apa2 aka ga ke sign up
Iseng coba sign in aja loading trus tampilannya",1,khlaara,Susah untuk sign up,,,id,id
App Store,bca759ef-baf1-48a5-9bef-ff41949c69e8,2023-09-01 01:54:42,"{'id': 38836248, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Untuk Reward Free berlaku selama 30 hari terhitung sejak anda menukarkan stars menjadi Reward dan informasi ada di Menu Reward. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-09-11T05:23:19Z'}",Reward nya ternyata expired di pagi hari 😅 Kmrn mau claim reward sore2 pas mau bayar di kasir rewardnya udah ngilang gitu aja dan jadi gak bisa dimanfaatkan.,1,Yohanes zega,Sistem expiry rewardnya aneh,,,id,id
App Store,c76f2aaf-43cc-4b6e-97ab-48f5444fb06c,2023-08-29 13:07:45,"{'id': 38674434, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-09-02T09:04:08Z'}","THE WORST APP EVER. udah sampe install uninstall install lagi, dan bahkan sign up aja ga bisa bisa. muter mulu. bye sih starbucks i rather go to excelso and their app",1,tsrb95,WORST APP EVER,,,id,id
App Store,52749898-9872-4160-b3b7-e13a09366914,2023-08-30 03:39:21,"{'id': 38674518, 'body': 'Hi, Thank you for your feedback :) - Starbucks Indonesia-', 'modified': '2023-09-02T09:13:02Z'}",this app very usefull,5,lisdaoctvn,good app,,,id,id
App Store,97a3d5a6-ba79-4d66-8780-7e545be1e6a1,2023-08-29 16:18:06,"{'id': 38674444, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-09-02T09:05:19Z'}","Nomor sudah digunakan, padahal saya belum terdaftar.",3,ylvnvt,Tidak bisa regist,,,id,id
App Store,472f2f18-5c37-4679-8aa1-ed7f9c18b794,2023-08-27 02:15:31,"{'id': 38674414, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-09-02T09:02:56Z'}","so sorry for starbucks, pelayanan kalian juara tp aplikasi kalian parah bgt. Gak guna juga dikasih tau ada member",1,ADP9898,error terus mau masuk aplikasi,,,id,id
App Store,7c14e2ff-cc05-4474-8a06-261232a80d8e,2023-08-25 01:16:14,"{'id': 38674401, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-09-02T09:01:27Z'}",Parah kalau sudah sign out tidak bisa login!!!,1,Monce7,Tidak bisa login dari mobild,,,id,id
App Store,7efaa20f-7132-4aa0-a6da-e4ff6e7ea684,2023-08-23 23:28:49,"{'id': 38521039, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-08-25T10:31:57Z'}",Setiap update personal data selalu error. Tidak berfungsi dengan optimal.,1,Ijal2405,Error dalam update personal data,,,id,id
App Store,7a84ade4-7f6b-44e6-a9b5-2086a1e9f373,2023-08-01 07:36:29,"{'id': 38110704, 'body': 'Hi, Really apologize for the inconvenience. If you still have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2023-08-05T08:45:31Z'}",My star is gone app is slow.  poor apps!!!!,2,nqjwhwhhwhw,scam,,,id,id
App Store,5628198c-0b22-4c21-bec5-39846e6facd3,2023-08-23 05:55:48,"{'id': 38521008, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-08-25T10:30:33Z'}",Udah di top up nga berubah balancenya. Ganti vendor lah yang lebih becus,1,Sleekboy,Sistem Top Up Scam,,,id,id
App Store,c4317253-9241-4d4f-9bd1-847c4df4a080,2023-08-22 01:23:12,"{'id': 38520981, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-08-25T10:28:56Z'}","Ini apps sbux knapa ya? Makin kesini makin makin, login muter2 terus diem, forgot password pun muter2 kaya ga responding, makin kacau banget, kaya cuma diem aja! Diperbaikki lah min, kiraiin update makin smooth kayaknya malah makin nge freeze.",4,Sbuxaddct,Apps Freeze,,,id,id
App Store,e4dc4861-b3ae-4885-b6a3-cd27a553ddc3,2023-08-13 12:24:27,"{'id': 38386056, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-08-18T15:34:27Z'}","Asli dah jelek bngt, stabilin lagi dong appnya, mau join aja susah bngt",1,vinancya,Aplikasi agak ga jelas,,,id,id
App Store,efdf38b5-a79a-4e04-8a81-cfc00af4972c,2023-08-12 10:21:29,"{'id': 38386039, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika bekendala, mohon dipastikan kembali settingan keyboard smartphone anda tidak terlalu lebar sehingga menutupi tombol submit/updated. Dapat anda atur sendiri di menu settingan handphone - Starbucks Indonesia-', 'modified': '2023-08-18T15:33:19Z'}",mau update data di profil ga bisa gara2 ketutupan keyboard. semoga cepat di fixed.,1,zm_zaki,bug-nya parah,,,id,id
App Store,b8178fe1-f4d8-48a4-8441-ae7e76c691e1,2023-08-12 09:08:55,"{'id': 38386011, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika yang anda maksudkan adalah Mobile Order, sesuai dengan informasinya, saat ini Mobile Order hanya tersedia untuk 100 toko Jabodetabek saja dan berlaku untuk pick up in store - Starbucks Indonesia-', 'modified': '2023-08-18T15:31:40Z'}",Kenapa tidak bisa order via aplikasi utk area pontianak? Padahal storenya ada di Pontianak tapi near store hanya detect di wilayah Jakarta aja,1,VieZee,Tidak ada store di Pontianak,,,id,id
App Store,bea84e98-26f5-4c8a-8c14-bad94851cdfe,2023-08-11 21:15:53,"{'id': 38385996, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-08-18T15:30:16Z'}","TIDAK BISA LOG IN/SIGN IN, TIDAK BISA REGISTRASI/JOIN/SIGN UP. Sebaiknya di follow up karena ini fitur penting after sales service dari sbux. Membuat spender buang energi sungguh mengecewakan, lebih terlihat kalian mencoba daripada terlihat melayani. Thankyou.",1,Alhady Ilham,Determined,,,id,id
App Store,0dc89430-80f3-4ad9-8a68-64f9f8c536ee,2023-08-11 07:39:26,"{'id': 38385964, 'body': 'Hi, Terima kasih untuk feedback anda, akan kami bantu sampaikan ke team terkait sebagai bahan review :) - Starbucks Indonesia-', 'modified': '2023-08-18T15:28:41Z'}",Akan bagus kalo bisa kirim voucher untuk sesama member/app user. Mohon dipertimbangkan.,4,bobayogi,Suggestion,,,id,id
App Store,5f59467d-ba26-498c-9ae2-d5772e50bcc7,2023-08-10 09:37:43,"{'id': 38250525, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-08-12T10:38:51Z'}","Erorr teruss, ga fungsi sama sekali",1,dnddddddddd,Eroor,,,id,id
App Store,7a34c524-5db0-49e4-899e-526e23fe2178,2023-08-10 01:03:59,"{'id': 37173862, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-06-17T09:56:14Z'}","Jelek , Parah , Ngeselin nih aplikasi makin kemari… erorr ga mau kebuka selalu HIGH DEMAND terus notif padahal wifi aman , data aman . PLEASE FIX IT ASAP MAP (mitra adi perkasa) support atau gerak lah cepat team apps atau IT kalian agar ga ngeselin melulu tiap pake ni aplikasi mau top up card dan lainnya 👎🏼👎🏼👎🏼👎🏼",1,Andreblackdevil,DUE TO HIGH DEMAND ALWAYS,,,id,id
App Store,08d008cf-2f5e-4962-9f74-c75256d57f8a,2023-08-07 20:41:51,"{'id': 38250510, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika bekendala, mohon dipastikan kembali settingan keyboard smartphone anda tidak terlalu lebar sehingga menutupi tombol submit/updated. Dapat anda atur sendiri di menu settingan handphone - Starbucks Indonesia-', 'modified': '2023-08-12T10:36:18Z'}","ga bisa top up karena ga bisa update data.
ga bisa update data karena tombol “Update” ketutupan keyboard.

UI/UX nya buruk.",1,Indrajatee,ga bisa update data,,,id,id
App Store,60a35aa9-7503-4a5e-a81e-0a84448805f3,2023-08-06 08:54:35,,"Every actions require long loading time!
Please update the app and improve the performance",1,disdiswil,Unuseable Apps,,,id,id
App Store,ea74b951-01f8-41b5-8eb9-00bd03bdb1db,2023-08-05 14:20:49,,"Bikin susah bayar aja, loading terus.",1,searchinforandigitalanalog(?),Apps Error,,,id,id
App Store,ea2fbb5a-e267-422e-9fec-faaac4461554,2023-08-02 09:28:22,"{'id': 38110734, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Untuk feedback anda akan kami sampaikan ke team terkait sebagai bahan review, sesuai dengan informasinya, saat ini Mobile Order hanya tersedia untuk 100 toko Jabodetabek saja - Starbucks Indonesia-', 'modified': '2023-08-05T08:49:33Z'}",tolong diperbarui donk aplikasinya supaya bisa pick up order via mobile,1,delm4n ik😁😁,update,,,id,id
App Store,e31f570e-6b7f-458c-b871-2fd16b72a92e,2023-08-01 16:45:28,"{'id': 38110725, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-08-05T08:48:03Z'}","Gua mau hapus ni app,udah download lama tapi sign in ngga bisa2,KECEWA😒",1,SEONU11,O,,,id,id
App Store,57e56f0d-c243-4b00-a736-e09df6ee6840,2023-07-28 21:40:53,"{'id': 38110692, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-08-05T08:44:12Z'}",Tidak bisa sign up tidak bisa login gimana? 5 stars developer not working too maybe.,2,ademukti,Apps not working????,,,id,id
App Store,d88b7b92-2b25-4d65-9e83-9578204a7fcb,2023-07-24 16:31:40,,Mobile app paling lelet yg terinstall di iPhone saya,1,RanjangPanas,Lelet,,,id,id
App Store,8c4dcfd9-3625-4e33-a478-526c7cdaf35f,2023-07-26 11:09:46,,"MIKOK-EC2020-E3E535

pake kode itu biar dapat bonus.",5,michokp,Kode Referal,,,id,id
App Store,9a9931c6-a97f-4bd4-aefa-798ac87a6699,2023-07-22 03:18:35,"{'id': 37953300, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-07-28T08:30:51Z'}",Dari dulu sampe skrng gak pernah bisa log in aplikasinya. Tolong dong diperbaiki,1,nurinfa,"Gak bisa log in, very useless",,,id,id
App Store,cc5cee04-f649-4a85-9807-513132281f43,2023-07-22 01:15:53,"{'id': 37953247, 'body': 'Hi, Really apologize for the inconvenience. If you still have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2023-07-28T08:28:44Z'}",Cant login,1,MiracleX13,Error,,,id,id
App Store,2d5db470-9e6f-472e-854f-b7f50c0d5321,2023-07-19 05:54:01,,"Well done on the new UI and UX on the app level.  Is easy to use and user friendly.

However the app constantly hangs and even when it doesn't, it takes ages to access the points and wallet.  

Especially this recent 2 weeks the Starbucks server constantly hangs which resulted the app loading forever.  I had to pay via credit card or gopay thus loosing the points and not able to use my ewallet.  This is not acceptable and Starbucks NEEDS to work this out as soon as possible.",2,iCKB,Good UI/UX but Server/Apps Hang Constantly,,,id,id
App Store,6ee4c76a-c262-4c72-a1d2-6ac83119b04d,2023-07-21 16:52:59,"{'id': 37953226, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-07-28T08:27:05Z'}","Tidak bisa sign up, tidak ada yg terjadi setelah isi data.",3,dalbyue,Membuat akun,,,id,id
App Store,3ddd2c22-7352-4dd7-b06a-547d74ea3975,2023-07-21 04:31:40,,jangan lupa pake kode referal aku yaa biar dapetin bonus YUNINDAA-B65708-09A3A4,5,uyaay13,.,,,id,id
App Store,d457a9cf-0795-4e64-a05c-9850e9e9b6c2,2023-07-21 02:48:31,"{'id': 37953106, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika yang anda maksudkan adalah Mobile Order, sesuai dengan informasinya, saat ini Mobile Order hanya tersedia untuk 100 toko Jabodetabek saja - Starbucks Indonesia-', 'modified': '2023-07-28T08:21:36Z'}","Saya sebelumnya tinggal di Jakarta, skrg saya sudah di Surabaya. Mau order store nya cuma muncul yg di Jakarta. Sudah coba berapa kali gabisa pindah lokasinya. Very frustrating.",1,leacjo,Lokasi tidak bisa dipindahkan,,,id,id
App Store,eaf76ad3-9050-402a-b755-01006c38b70a,2023-07-20 05:26:56,"{'id': 37825903, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-07-21T16:35:13Z'}","Tolong di benerin, ga bisa sign in, id dan pass sudah bener, hanya keluar loading doang abistu tidak masuk kmn mn",1,girinmobo,Ga bisa sign in,,,id,id
App Store,7cf7daf7-30cb-4fb5-8275-4dd3335bbbe3,2023-07-19 13:57:15,"{'id': 37825895, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-07-21T16:33:55Z'}","Sudah dari tahun kemaren terkendala login, forgot password tidak mengirimkan email apapun.",1,ard1989,Fungsi forgot password tidak berfungsi,,,id,id
App Store,a3b0b3c8-6469-49fa-b4a8-e8997f1151ae,2023-07-19 07:27:04,"{'id': 37825891, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Kemungkinan kartu anda sudah teregistrasi dengan email anda yang lainnya. Silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id untuk dapat dibantu pengecekan - Starbucks Indonesia-', 'modified': '2023-07-21T16:32:42Z'}","Aneh, ada fitur add card tapi setelah nomor kartu n password dimasukin, dibilang gagal. Berkali2. Trus minta tolong sama staff Sbux sama sekali gak mau bantu. Malah diminta kirim email ke cust service. What an attitude.",1,PendudukBintaro,Tidak bisa add card.,,,id,id
App Store,8d22d962-d417-4e3c-ae3d-ba90de7b50a6,2023-07-19 06:55:27,,"menyedihkan karena ini sering terjadi, apps terlalu lama loading dan pembayaran jadi terganggu.",1,oemjinc,LOADING APPS TERLALU LAMA,,,id,id
App Store,d1ed8441-c02b-44a2-b4c0-4a2178f56db4,2023-07-19 06:49:27,"{'id': 37825864, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-07-21T16:29:21Z'}","Gabisa login, udah berkali kali reset password tapi tetep salah terus",1,syftri,apps error,,,id,id
App Store,a748720e-6020-48bb-9555-45cab635219a,2023-07-19 06:44:31,,Ga niat bikin aplikasi kyaknya,1,Rizky Pahlevy,Eror sign up,,,id,id
App Store,138fe45f-fe60-49f9-bb1e-2d3d5080b2d0,2023-07-19 05:49:19,,"Due to high demand your request is taking longer to process than expected. Please try again later. We apologize for the inconvenience.

Sudah di email ke customer care tidak ada tanggapan
Gagal bayar sama pake reward d apps nya

Mungkin capacity server apps nya bs ditambahkan untuk kebutuhan customer

Thanks",2,Reeshadelia,Apps tidak bisa d gunakan,,,id,id
App Store,6eed1c75-5413-4db5-ae2e-cb778cdfafc3,2023-07-19 05:45:25,,"Lemot bray padahal internetnya kenceng, kalo rame dikit karena ada promo suka loading terus appsnya",2,erdea13,Lemot,,,id,id
App Store,0431d50d-6980-4517-8931-d62c261a4f54,2023-07-19 05:29:49,"{'id': 37825646, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika memiliki keluhan, silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-07-21T16:14:25Z'}","Ga bisa login mulu, ga bisa dipake",2,azzahra salma,Gagal Login,,,id,id
